codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_intoxicacao_exogena
313390,Itaverava,2018,5,2018-5-01,1
313390,Itaverava,2018,6,2018-6-01,0
313390,Itaverava,2018,7,2018-7-01,3
313390,Itaverava,2018,8,2018-8-01,1
313390,Itaverava,2018,9,2018-9-01,0
313390,Itaverava,2018,10,2018-10-01,0
313390,Itaverava,2018,11,2018-11-01,3
313390,Itaverava,2018,12,2018-12-01,0
313410,Itueta,2018,1,2018-1-01,0
313410,Itueta,2018,2,2018-2-01,0
313410,Itueta,2018,3,2018-3-01,0
313410,Itueta,2018,4,2018-4-01,0
313410,Itueta,2018,5,2018-5-01,0
313410,Itueta,2018,6,2018-6-01,0
313410,Itueta,2018,7,2018-7-01,1
313410,Itueta,2018,8,2018-8-01,0
313410,Itueta,2018,9,2018-9-01,0
313410,Itueta,2018,10,2018-10-01,0
313410,Itueta,2018,11,2018-11-01,0
313410,Itueta,2018,12,2018-12-01,0
313420,Ituiutaba,2018,1,2018-1-01,8
313420,Ituiutaba,2018,2,2018-2-01,14
313420,Ituiutaba,2018,3,2018-3-01,4
313420,Ituiutaba,2018,4,2018-4-01,8
313420,Ituiutaba,2018,5,2018-5-01,5
313420,Ituiutaba,2018,6,2018-6-01,9
313420,Ituiutaba,2018,7,2018-7-01,10
313420,Ituiutaba,2018,8,2018-8-01,11
313420,Ituiutaba,2018,9,2018-9-01,10
313420,Ituiutaba,2018,10,2018-10-01,12
313420,Ituiutaba,2018,11,2018-11-01,7
313420,Ituiutaba,2018,12,2018-12-01,4
313430,Itumirim,2018,1,2018-1-01,0
313430,Itumirim,2018,2,2018-2-01,0
313430,Itumirim,2018,3,2018-3-01,0
313430,Itumirim,2018,4,2018-4-01,0
313430,Itumirim,2018,5,2018-5-01,0
313430,Itumirim,2018,6,2018-6-01,0
313430,Itumirim,2018,7,2018-7-01,0
313430,Itumirim,2018,8,2018-8-01,0
313430,Itumirim,2018,9,2018-9-01,0
313430,Itumirim,2018,10,2018-10-01,0
313430,Itumirim,2018,11,2018-11-01,0
313430,Itumirim,2018,12,2018-12-01,1
313440,Iturama,2018,1,2018-1-01,10
313440,Iturama,2018,2,2018-2-01,7
313440,Iturama,2018,3,2018-3-01,11
313440,Iturama,2018,4,2018-4-01,8
313440,Iturama,2018,5,2018-5-01,6
313440,Iturama,2018,6,2018-6-01,6
313440,Iturama,2018,7,2018-7-01,10
313440,Iturama,2018,8,2018-8-01,10
313440,Iturama,2018,9,2018-9-01,6
313440,Iturama,2018,10,2018-10-01,9
313440,Iturama,2018,11,2018-11-01,10
313440,Iturama,2018,12,2018-12-01,4
313450,Itutinga,2018,1,2018-1-01,0
313450,Itutinga,2018,2,2018-2-01,1
313450,Itutinga,2018,3,2018-3-01,0
313450,Itutinga,2018,4,2018-4-01,0
313450,Itutinga,2018,5,2018-5-01,1
313450,Itutinga,2018,6,2018-6-01,2
313450,Itutinga,2018,7,2018-7-01,0
313450,Itutinga,2018,8,2018-8-01,0
313450,Itutinga,2018,9,2018-9-01,0
313450,Itutinga,2018,10,2018-10-01,0
313450,Itutinga,2018,11,2018-11-01,0
313450,Itutinga,2018,12,2018-12-01,0
313460,Jaboticatubas,2018,1,2018-1-01,1
313460,Jaboticatubas,2018,2,2018-2-01,7
313460,Jaboticatubas,2018,3,2018-3-01,0
313460,Jaboticatubas,2018,4,2018-4-01,0
313460,Jaboticatubas,2018,5,2018-5-01,1
313460,Jaboticatubas,2018,6,2018-6-01,0
313460,Jaboticatubas,2018,7,2018-7-01,0
313460,Jaboticatubas,2018,8,2018-8-01,0
313460,Jaboticatubas,2018,9,2018-9-01,0
313460,Jaboticatubas,2018,10,2018-10-01,0
313460,Jaboticatubas,2018,11,2018-11-01,1
313460,Jaboticatubas,2018,12,2018-12-01,1
313480,Jacuí,2018,1,2018-1-01,0
313480,Jacuí,2018,2,2018-2-01,1
313480,Jacuí,2018,3,2018-3-01,3
313480,Jacuí,2018,4,2018-4-01,3
313480,Jacuí,2018,5,2018-5-01,1
313480,Jacuí,2018,6,2018-6-01,2
313480,Jacuí,2018,7,2018-7-01,1
313480,Jacuí,2018,8,2018-8-01,1
313480,Jacuí,2018,9,2018-9-01,2
313480,Jacuí,2018,10,2018-10-01,2
313480,Jacuí,2018,11,2018-11-01,2
313480,Jacuí,2018,12,2018-12-01,1
313490,Jacutinga,2018,1,2018-1-01,3
313490,Jacutinga,2018,2,2018-2-01,3
313490,Jacutinga,2018,3,2018-3-01,1
313490,Jacutinga,2018,4,2018-4-01,5
313490,Jacutinga,2018,5,2018-5-01,3
313490,Jacutinga,2018,6,2018-6-01,3
313490,Jacutinga,2018,7,2018-7-01,0
313490,Jacutinga,2018,8,2018-8-01,0
313490,Jacutinga,2018,9,2018-9-01,4
313490,Jacutinga,2018,10,2018-10-01,2
313490,Jacutinga,2018,11,2018-11-01,5
313490,Jacutinga,2018,12,2018-12-01,4
313505,Jaíba,2018,1,2018-1-01,0
313505,Jaíba,2018,2,2018-2-01,0
313505,Jaíba,2018,3,2018-3-01,1
313505,Jaíba,2018,4,2018-4-01,0
313505,Jaíba,2018,5,2018-5-01,0
313505,Jaíba,2018,6,2018-6-01,0
313505,Jaíba,2018,7,2018-7-01,1
313505,Jaíba,2018,8,2018-8-01,1
313505,Jaíba,2018,9,2018-9-01,2
313505,Jaíba,2018,10,2018-10-01,0
313505,Jaíba,2018,11,2018-11-01,2
313505,Jaíba,2018,12,2018-12-01,0
313507,Jampruca,2018,1,2018-1-01,1
313507,Jampruca,2018,2,2018-2-01,0
313507,Jampruca,2018,3,2018-3-01,0
313507,Jampruca,2018,4,2018-4-01,1
313507,Jampruca,2018,5,2018-5-01,0
313507,Jampruca,2018,6,2018-6-01,0
313507,Jampruca,2018,7,2018-7-01,0
313507,Jampruca,2018,8,2018-8-01,0
313507,Jampruca,2018,9,2018-9-01,0
313507,Jampruca,2018,10,2018-10-01,0
313507,Jampruca,2018,11,2018-11-01,0
313507,Jampruca,2018,12,2018-12-01,0
313510,Janaúba,2018,1,2018-1-01,3
313510,Janaúba,2018,2,2018-2-01,3
313510,Janaúba,2018,3,2018-3-01,3
313510,Janaúba,2018,4,2018-4-01,4
313510,Janaúba,2018,5,2018-5-01,6
313510,Janaúba,2018,6,2018-6-01,1
313510,Janaúba,2018,7,2018-7-01,2
313510,Janaúba,2018,8,2018-8-01,4
313510,Janaúba,2018,9,2018-9-01,2
313510,Janaúba,2018,10,2018-10-01,1
313510,Janaúba,2018,11,2018-11-01,3
313510,Janaúba,2018,12,2018-12-01,2
313520,Januária,2018,1,2018-1-01,0
313520,Januária,2018,2,2018-2-01,0
313520,Januária,2018,3,2018-3-01,0
313520,Januária,2018,4,2018-4-01,0
313520,Januária,2018,5,2018-5-01,2
313520,Januária,2018,6,2018-6-01,0
313520,Januária,2018,7,2018-7-01,0
313520,Januária,2018,8,2018-8-01,1
313520,Januária,2018,9,2018-9-01,2
313520,Januária,2018,10,2018-10-01,0
313520,Januária,2018,11,2018-11-01,0
313520,Januária,2018,12,2018-12-01,0
313535,Japonvar,2018,1,2018-1-01,0
313535,Japonvar,2018,2,2018-2-01,0
313535,Japonvar,2018,3,2018-3-01,0
313535,Japonvar,2018,4,2018-4-01,2
313535,Japonvar,2018,5,2018-5-01,1
313535,Japonvar,2018,6,2018-6-01,0
313535,Japonvar,2018,7,2018-7-01,0
313535,Japonvar,2018,8,2018-8-01,0
313535,Japonvar,2018,9,2018-9-01,0
313535,Japonvar,2018,10,2018-10-01,1
313535,Japonvar,2018,11,2018-11-01,0
313535,Japonvar,2018,12,2018-12-01,0
313540,Jeceaba,2018,1,2018-1-01,0
313540,Jeceaba,2018,2,2018-2-01,0
313540,Jeceaba,2018,3,2018-3-01,0
313540,Jeceaba,2018,4,2018-4-01,0
313540,Jeceaba,2018,5,2018-5-01,0
313540,Jeceaba,2018,6,2018-6-01,1
313540,Jeceaba,2018,7,2018-7-01,0
313540,Jeceaba,2018,8,2018-8-01,0
313540,Jeceaba,2018,9,2018-9-01,0
313540,Jeceaba,2018,10,2018-10-01,1
313540,Jeceaba,2018,11,2018-11-01,0
313540,Jeceaba,2018,12,2018-12-01,0
313545,Jenipapo de Minas,2018,1,2018-1-01,0
313545,Jenipapo de Minas,2018,2,2018-2-01,1
313545,Jenipapo de Minas,2018,3,2018-3-01,0
313545,Jenipapo de Minas,2018,4,2018-4-01,0
313545,Jenipapo de Minas,2018,5,2018-5-01,0
313545,Jenipapo de Minas,2018,6,2018-6-01,0
313545,Jenipapo de Minas,2018,7,2018-7-01,0
313545,Jenipapo de Minas,2018,8,2018-8-01,0
313545,Jenipapo de Minas,2018,9,2018-9-01,0
313545,Jenipapo de Minas,2018,10,2018-10-01,0
313545,Jenipapo de Minas,2018,11,2018-11-01,0
313545,Jenipapo de Minas,2018,12,2018-12-01,0
313550,Jequeri,2018,1,2018-1-01,0
313550,Jequeri,2018,2,2018-2-01,0
313550,Jequeri,2018,3,2018-3-01,0
313550,Jequeri,2018,4,2018-4-01,0
313550,Jequeri,2018,5,2018-5-01,0
313550,Jequeri,2018,6,2018-6-01,0
313550,Jequeri,2018,7,2018-7-01,0
313550,Jequeri,2018,8,2018-8-01,0
313550,Jequeri,2018,9,2018-9-01,3
313550,Jequeri,2018,10,2018-10-01,0
313550,Jequeri,2018,11,2018-11-01,2
313550,Jequeri,2018,12,2018-12-01,1
313560,Jequitaí,2018,1,2018-1-01,0
313560,Jequitaí,2018,2,2018-2-01,0
313560,Jequitaí,2018,3,2018-3-01,0
313560,Jequitaí,2018,4,2018-4-01,0
313560,Jequitaí,2018,5,2018-5-01,0
313560,Jequitaí,2018,6,2018-6-01,0
313560,Jequitaí,2018,7,2018-7-01,0
313560,Jequitaí,2018,8,2018-8-01,0
313560,Jequitaí,2018,9,2018-9-01,0
313560,Jequitaí,2018,10,2018-10-01,0
313560,Jequitaí,2018,11,2018-11-01,1
313560,Jequitaí,2018,12,2018-12-01,0
313570,Jequitibá,2018,1,2018-1-01,0
313570,Jequitibá,2018,2,2018-2-01,0
313570,Jequitibá,2018,3,2018-3-01,0
313570,Jequitibá,2018,4,2018-4-01,0
313570,Jequitibá,2018,5,2018-5-01,0
313570,Jequitibá,2018,6,2018-6-01,0
313570,Jequitibá,2018,7,2018-7-01,0
313570,Jequitibá,2018,8,2018-8-01,0
313570,Jequitibá,2018,9,2018-9-01,1
313570,Jequitibá,2018,10,2018-10-01,1
313570,Jequitibá,2018,11,2018-11-01,0
313570,Jequitibá,2018,12,2018-12-01,0
313590,Jesuânia,2018,1,2018-1-01,0
313590,Jesuânia,2018,2,2018-2-01,0
313590,Jesuânia,2018,3,2018-3-01,0
313590,Jesuânia,2018,4,2018-4-01,0
313590,Jesuânia,2018,5,2018-5-01,0
313590,Jesuânia,2018,6,2018-6-01,0
313590,Jesuânia,2018,7,2018-7-01,0
313590,Jesuânia,2018,8,2018-8-01,0
313590,Jesuânia,2018,9,2018-9-01,0
313590,Jesuânia,2018,10,2018-10-01,0
313590,Jesuânia,2018,11,2018-11-01,2
313590,Jesuânia,2018,12,2018-12-01,0
313610,Joanésia,2018,1,2018-1-01,1
313610,Joanésia,2018,2,2018-2-01,1
313610,Joanésia,2018,3,2018-3-01,0
313610,Joanésia,2018,4,2018-4-01,0
313610,Joanésia,2018,5,2018-5-01,1
313610,Joanésia,2018,6,2018-6-01,0
313610,Joanésia,2018,7,2018-7-01,0
313610,Joanésia,2018,8,2018-8-01,1
313610,Joanésia,2018,9,2018-9-01,0
313610,Joanésia,2018,10,2018-10-01,1
313610,Joanésia,2018,11,2018-11-01,2
313610,Joanésia,2018,12,2018-12-01,0
313620,João Monlevade,2018,1,2018-1-01,5
313620,João Monlevade,2018,2,2018-2-01,2
313620,João Monlevade,2018,3,2018-3-01,3
313620,João Monlevade,2018,4,2018-4-01,9
313620,João Monlevade,2018,5,2018-5-01,4
313620,João Monlevade,2018,6,2018-6-01,7
313620,João Monlevade,2018,7,2018-7-01,6
313620,João Monlevade,2018,8,2018-8-01,8
313620,João Monlevade,2018,9,2018-9-01,4
313620,João Monlevade,2018,10,2018-10-01,11
313620,João Monlevade,2018,11,2018-11-01,9
313620,João Monlevade,2018,12,2018-12-01,9
313630,João Pinheiro,2018,1,2018-1-01,0
313630,João Pinheiro,2018,2,2018-2-01,1
313630,João Pinheiro,2018,3,2018-3-01,4
313630,João Pinheiro,2018,4,2018-4-01,0
313630,João Pinheiro,2018,5,2018-5-01,6
313630,João Pinheiro,2018,6,2018-6-01,1
313630,João Pinheiro,2018,7,2018-7-01,1
313630,João Pinheiro,2018,8,2018-8-01,5
313630,João Pinheiro,2018,9,2018-9-01,2
313630,João Pinheiro,2018,10,2018-10-01,2
313630,João Pinheiro,2018,11,2018-11-01,3
313630,João Pinheiro,2018,12,2018-12-01,6
313640,Joaquim Felício,2018,1,2018-1-01,0
313640,Joaquim Felício,2018,2,2018-2-01,0
313640,Joaquim Felício,2018,3,2018-3-01,0
313640,Joaquim Felício,2018,4,2018-4-01,1
313640,Joaquim Felício,2018,5,2018-5-01,0
313640,Joaquim Felício,2018,6,2018-6-01,0
313640,Joaquim Felício,2018,7,2018-7-01,0
313640,Joaquim Felício,2018,8,2018-8-01,0
313640,Joaquim Felício,2018,9,2018-9-01,0
313640,Joaquim Felício,2018,10,2018-10-01,0
313640,Joaquim Felício,2018,11,2018-11-01,0
313640,Joaquim Felício,2018,12,2018-12-01,0
313665,Juatuba,2018,1,2018-1-01,1
313665,Juatuba,2018,2,2018-2-01,1
313665,Juatuba,2018,3,2018-3-01,0
313665,Juatuba,2018,4,2018-4-01,1
313665,Juatuba,2018,5,2018-5-01,1
313665,Juatuba,2018,6,2018-6-01,1
313665,Juatuba,2018,7,2018-7-01,0
313665,Juatuba,2018,8,2018-8-01,2
313665,Juatuba,2018,9,2018-9-01,0
313665,Juatuba,2018,10,2018-10-01,2
313665,Juatuba,2018,11,2018-11-01,1
313665,Juatuba,2018,12,2018-12-01,1
313670,Juiz de Fora,2018,1,2018-1-01,11
313670,Juiz de Fora,2018,2,2018-2-01,15
313670,Juiz de Fora,2018,3,2018-3-01,8
313670,Juiz de Fora,2018,4,2018-4-01,10
313670,Juiz de Fora,2018,5,2018-5-01,8
313670,Juiz de Fora,2018,6,2018-6-01,6
313670,Juiz de Fora,2018,7,2018-7-01,7
313670,Juiz de Fora,2018,8,2018-8-01,10
313670,Juiz de Fora,2018,9,2018-9-01,5
313670,Juiz de Fora,2018,10,2018-10-01,6
313670,Juiz de Fora,2018,11,2018-11-01,10
313670,Juiz de Fora,2018,12,2018-12-01,13
313690,Juruaia,2018,1,2018-1-01,4
313690,Juruaia,2018,2,2018-2-01,1
313690,Juruaia,2018,3,2018-3-01,2
313690,Juruaia,2018,4,2018-4-01,2
313690,Juruaia,2018,5,2018-5-01,4
313690,Juruaia,2018,6,2018-6-01,0
313690,Juruaia,2018,7,2018-7-01,2
313690,Juruaia,2018,8,2018-8-01,1
313690,Juruaia,2018,9,2018-9-01,1
313690,Juruaia,2018,10,2018-10-01,0
313690,Juruaia,2018,11,2018-11-01,1
313690,Juruaia,2018,12,2018-12-01,2
313720,Lagoa da Prata,2018,1,2018-1-01,3
313720,Lagoa da Prata,2018,2,2018-2-01,1
313720,Lagoa da Prata,2018,3,2018-3-01,5
313720,Lagoa da Prata,2018,4,2018-4-01,2
313720,Lagoa da Prata,2018,5,2018-5-01,4
313720,Lagoa da Prata,2018,6,2018-6-01,4
313720,Lagoa da Prata,2018,7,2018-7-01,9
313720,Lagoa da Prata,2018,8,2018-8-01,5
313720,Lagoa da Prata,2018,9,2018-9-01,5
313720,Lagoa da Prata,2018,10,2018-10-01,5
313720,Lagoa da Prata,2018,11,2018-11-01,2
313720,Lagoa da Prata,2018,12,2018-12-01,5
313740,Lagoa Dourada,2018,1,2018-1-01,2
313740,Lagoa Dourada,2018,2,2018-2-01,0
313740,Lagoa Dourada,2018,3,2018-3-01,1
313740,Lagoa Dourada,2018,4,2018-4-01,1
313740,Lagoa Dourada,2018,5,2018-5-01,0
313740,Lagoa Dourada,2018,6,2018-6-01,1
313740,Lagoa Dourada,2018,7,2018-7-01,0
313740,Lagoa Dourada,2018,8,2018-8-01,2
313740,Lagoa Dourada,2018,9,2018-9-01,3
313740,Lagoa Dourada,2018,10,2018-10-01,2
313740,Lagoa Dourada,2018,11,2018-11-01,2
313740,Lagoa Dourada,2018,12,2018-12-01,6
313750,Lagoa Formosa,2018,1,2018-1-01,2
313750,Lagoa Formosa,2018,2,2018-2-01,4
313750,Lagoa Formosa,2018,3,2018-3-01,3
313750,Lagoa Formosa,2018,4,2018-4-01,2
313750,Lagoa Formosa,2018,5,2018-5-01,4
313750,Lagoa Formosa,2018,6,2018-6-01,6
313750,Lagoa Formosa,2018,7,2018-7-01,0
313750,Lagoa Formosa,2018,8,2018-8-01,5
313750,Lagoa Formosa,2018,9,2018-9-01,5
313750,Lagoa Formosa,2018,10,2018-10-01,4
313750,Lagoa Formosa,2018,11,2018-11-01,6
313750,Lagoa Formosa,2018,12,2018-12-01,6
313753,Lagoa Grande,2018,1,2018-1-01,0
313753,Lagoa Grande,2018,2,2018-2-01,0
313753,Lagoa Grande,2018,3,2018-3-01,0
313753,Lagoa Grande,2018,4,2018-4-01,0
313753,Lagoa Grande,2018,5,2018-5-01,0
313753,Lagoa Grande,2018,6,2018-6-01,0
313753,Lagoa Grande,2018,7,2018-7-01,1
313753,Lagoa Grande,2018,8,2018-8-01,0
313753,Lagoa Grande,2018,9,2018-9-01,0
313753,Lagoa Grande,2018,10,2018-10-01,0
313753,Lagoa Grande,2018,11,2018-11-01,1
313753,Lagoa Grande,2018,12,2018-12-01,0
313760,Lagoa Santa,2018,1,2018-1-01,4
313760,Lagoa Santa,2018,2,2018-2-01,9
313760,Lagoa Santa,2018,3,2018-3-01,2
313760,Lagoa Santa,2018,4,2018-4-01,4
313760,Lagoa Santa,2018,5,2018-5-01,1
313760,Lagoa Santa,2018,6,2018-6-01,0
313760,Lagoa Santa,2018,7,2018-7-01,4
313760,Lagoa Santa,2018,8,2018-8-01,0
313760,Lagoa Santa,2018,9,2018-9-01,5
313760,Lagoa Santa,2018,10,2018-10-01,5
313760,Lagoa Santa,2018,11,2018-11-01,4
313760,Lagoa Santa,2018,12,2018-12-01,2
313770,Lajinha,2018,1,2018-1-01,0
313770,Lajinha,2018,2,2018-2-01,1
313770,Lajinha,2018,3,2018-3-01,2
313770,Lajinha,2018,4,2018-4-01,2
313770,Lajinha,2018,5,2018-5-01,4
313770,Lajinha,2018,6,2018-6-01,0
313770,Lajinha,2018,7,2018-7-01,0
313770,Lajinha,2018,8,2018-8-01,2
313770,Lajinha,2018,9,2018-9-01,0
313770,Lajinha,2018,10,2018-10-01,2
313770,Lajinha,2018,11,2018-11-01,2
313770,Lajinha,2018,12,2018-12-01,0
313780,Lambari,2018,1,2018-1-01,0
313780,Lambari,2018,2,2018-2-01,0
313780,Lambari,2018,3,2018-3-01,0
313780,Lambari,2018,4,2018-4-01,1
313780,Lambari,2018,5,2018-5-01,0
313780,Lambari,2018,6,2018-6-01,1
313780,Lambari,2018,7,2018-7-01,0
313780,Lambari,2018,8,2018-8-01,1
313780,Lambari,2018,9,2018-9-01,0
313780,Lambari,2018,10,2018-10-01,0
313780,Lambari,2018,11,2018-11-01,0
313780,Lambari,2018,12,2018-12-01,0
313790,Lamim,2018,1,2018-1-01,0
313790,Lamim,2018,2,2018-2-01,0
313790,Lamim,2018,3,2018-3-01,0
313790,Lamim,2018,4,2018-4-01,0
313790,Lamim,2018,5,2018-5-01,0
313790,Lamim,2018,6,2018-6-01,0
313790,Lamim,2018,7,2018-7-01,0
313790,Lamim,2018,8,2018-8-01,0
313790,Lamim,2018,9,2018-9-01,0
313790,Lamim,2018,10,2018-10-01,0
313790,Lamim,2018,11,2018-11-01,1
313790,Lamim,2018,12,2018-12-01,0
313810,Lassance,2018,1,2018-1-01,2
313810,Lassance,2018,2,2018-2-01,0
313810,Lassance,2018,3,2018-3-01,2
313810,Lassance,2018,4,2018-4-01,2
313810,Lassance,2018,5,2018-5-01,1
313810,Lassance,2018,6,2018-6-01,1
313810,Lassance,2018,7,2018-7-01,2
313810,Lassance,2018,8,2018-8-01,1
313810,Lassance,2018,9,2018-9-01,2
313810,Lassance,2018,10,2018-10-01,1
313810,Lassance,2018,11,2018-11-01,5
313810,Lassance,2018,12,2018-12-01,0
313820,Lavras,2018,1,2018-1-01,10
313820,Lavras,2018,2,2018-2-01,9
313820,Lavras,2018,3,2018-3-01,2
313820,Lavras,2018,4,2018-4-01,9
313820,Lavras,2018,5,2018-5-01,10
313820,Lavras,2018,6,2018-6-01,8
313820,Lavras,2018,7,2018-7-01,3
313820,Lavras,2018,8,2018-8-01,10
313820,Lavras,2018,9,2018-9-01,8
313820,Lavras,2018,10,2018-10-01,11
313820,Lavras,2018,11,2018-11-01,3
313820,Lavras,2018,12,2018-12-01,5
313830,Leandro Ferreira,2018,1,2018-1-01,0
313830,Leandro Ferreira,2018,2,2018-2-01,0
313830,Leandro Ferreira,2018,3,2018-3-01,0
313830,Leandro Ferreira,2018,4,2018-4-01,0
313830,Leandro Ferreira,2018,5,2018-5-01,0
313830,Leandro Ferreira,2018,6,2018-6-01,0
313830,Leandro Ferreira,2018,7,2018-7-01,0
313830,Leandro Ferreira,2018,8,2018-8-01,0
313830,Leandro Ferreira,2018,9,2018-9-01,0
313830,Leandro Ferreira,2018,10,2018-10-01,0
313830,Leandro Ferreira,2018,11,2018-11-01,2
313830,Leandro Ferreira,2018,12,2018-12-01,0
313835,Leme do Prado,2018,1,2018-1-01,0
313835,Leme do Prado,2018,2,2018-2-01,0
313835,Leme do Prado,2018,3,2018-3-01,0
313835,Leme do Prado,2018,4,2018-4-01,0
313835,Leme do Prado,2018,5,2018-5-01,0
313835,Leme do Prado,2018,6,2018-6-01,0
313835,Leme do Prado,2018,7,2018-7-01,0
313835,Leme do Prado,2018,8,2018-8-01,0
313835,Leme do Prado,2018,9,2018-9-01,2
313835,Leme do Prado,2018,10,2018-10-01,1
313835,Leme do Prado,2018,11,2018-11-01,1
313835,Leme do Prado,2018,12,2018-12-01,0
313840,Leopoldina,2018,1,2018-1-01,5
313840,Leopoldina,2018,2,2018-2-01,9
313840,Leopoldina,2018,3,2018-3-01,5
313840,Leopoldina,2018,4,2018-4-01,6
313840,Leopoldina,2018,5,2018-5-01,4
313840,Leopoldina,2018,6,2018-6-01,8
313840,Leopoldina,2018,7,2018-7-01,3
313840,Leopoldina,2018,8,2018-8-01,3
313840,Leopoldina,2018,9,2018-9-01,4
313840,Leopoldina,2018,10,2018-10-01,5
313840,Leopoldina,2018,11,2018-11-01,4
313840,Leopoldina,2018,12,2018-12-01,2
313850,Liberdade,2018,1,2018-1-01,0
313850,Liberdade,2018,2,2018-2-01,0
313850,Liberdade,2018,3,2018-3-01,0
313850,Liberdade,2018,4,2018-4-01,1
313850,Liberdade,2018,5,2018-5-01,0
313850,Liberdade,2018,6,2018-6-01,0
313850,Liberdade,2018,7,2018-7-01,0
313850,Liberdade,2018,8,2018-8-01,0
313850,Liberdade,2018,9,2018-9-01,0
313850,Liberdade,2018,10,2018-10-01,1
313850,Liberdade,2018,11,2018-11-01,0
313850,Liberdade,2018,12,2018-12-01,0
313860,Lima Duarte,2018,1,2018-1-01,2
313860,Lima Duarte,2018,2,2018-2-01,2
313860,Lima Duarte,2018,3,2018-3-01,0
313860,Lima Duarte,2018,4,2018-4-01,0
313860,Lima Duarte,2018,5,2018-5-01,0
313860,Lima Duarte,2018,6,2018-6-01,0
313860,Lima Duarte,2018,7,2018-7-01,0
313860,Lima Duarte,2018,8,2018-8-01,2
313860,Lima Duarte,2018,9,2018-9-01,3
313860,Lima Duarte,2018,10,2018-10-01,4
313860,Lima Duarte,2018,11,2018-11-01,1
313860,Lima Duarte,2018,12,2018-12-01,2
313862,Limeira do Oeste,2018,1,2018-1-01,3
313862,Limeira do Oeste,2018,2,2018-2-01,6
313862,Limeira do Oeste,2018,3,2018-3-01,7
313862,Limeira do Oeste,2018,4,2018-4-01,8
313862,Limeira do Oeste,2018,5,2018-5-01,5
313862,Limeira do Oeste,2018,6,2018-6-01,1
313862,Limeira do Oeste,2018,7,2018-7-01,4
313862,Limeira do Oeste,2018,8,2018-8-01,3
313862,Limeira do Oeste,2018,9,2018-9-01,9
313862,Limeira do Oeste,2018,10,2018-10-01,3
313862,Limeira do Oeste,2018,11,2018-11-01,3
313862,Limeira do Oeste,2018,12,2018-12-01,5
313867,Luisburgo,2018,1,2018-1-01,0
313867,Luisburgo,2018,2,2018-2-01,0
313867,Luisburgo,2018,3,2018-3-01,1
313867,Luisburgo,2018,4,2018-4-01,2
313867,Luisburgo,2018,5,2018-5-01,1
313867,Luisburgo,2018,6,2018-6-01,1
313867,Luisburgo,2018,7,2018-7-01,0
313867,Luisburgo,2018,8,2018-8-01,1
313867,Luisburgo,2018,9,2018-9-01,4
313867,Luisburgo,2018,10,2018-10-01,3
313867,Luisburgo,2018,11,2018-11-01,1
313867,Luisburgo,2018,12,2018-12-01,4
313868,Luislândia,2018,1,2018-1-01,0
313868,Luislândia,2018,2,2018-2-01,0
313868,Luislândia,2018,3,2018-3-01,0
313868,Luislândia,2018,4,2018-4-01,0
313868,Luislândia,2018,5,2018-5-01,0
313868,Luislândia,2018,6,2018-6-01,0
313868,Luislândia,2018,7,2018-7-01,0
313868,Luislândia,2018,8,2018-8-01,0
313868,Luislândia,2018,9,2018-9-01,0
313868,Luislândia,2018,10,2018-10-01,0
313868,Luislândia,2018,11,2018-11-01,0
313868,Luislândia,2018,12,2018-12-01,1
313870,Luminárias,2018,1,2018-1-01,1
313870,Luminárias,2018,2,2018-2-01,0
313870,Luminárias,2018,3,2018-3-01,0
313870,Luminárias,2018,4,2018-4-01,0
313870,Luminárias,2018,5,2018-5-01,1
313870,Luminárias,2018,6,2018-6-01,0
313870,Luminárias,2018,7,2018-7-01,1
313870,Luminárias,2018,8,2018-8-01,1
313870,Luminárias,2018,9,2018-9-01,0
313870,Luminárias,2018,10,2018-10-01,0
313870,Luminárias,2018,11,2018-11-01,0
313870,Luminárias,2018,12,2018-12-01,0
313880,Luz,2018,1,2018-1-01,4
313880,Luz,2018,2,2018-2-01,4
313880,Luz,2018,3,2018-3-01,7
313880,Luz,2018,4,2018-4-01,5
313880,Luz,2018,5,2018-5-01,3
313880,Luz,2018,6,2018-6-01,1
313880,Luz,2018,7,2018-7-01,4
313880,Luz,2018,8,2018-8-01,5
313880,Luz,2018,9,2018-9-01,6
313880,Luz,2018,10,2018-10-01,6
313880,Luz,2018,11,2018-11-01,5
313880,Luz,2018,12,2018-12-01,4
313900,Machado,2018,1,2018-1-01,2
313900,Machado,2018,2,2018-2-01,2
313900,Machado,2018,3,2018-3-01,0
313900,Machado,2018,4,2018-4-01,4
313900,Machado,2018,5,2018-5-01,1
313900,Machado,2018,6,2018-6-01,3
313900,Machado,2018,7,2018-7-01,5
313900,Machado,2018,8,2018-8-01,4
313900,Machado,2018,9,2018-9-01,5
313900,Machado,2018,10,2018-10-01,5
313900,Machado,2018,11,2018-11-01,1
313900,Machado,2018,12,2018-12-01,5
313910,Madre de Deus de Minas,2018,1,2018-1-01,0
313910,Madre de Deus de Minas,2018,2,2018-2-01,0
313910,Madre de Deus de Minas,2018,3,2018-3-01,0
313910,Madre de Deus de Minas,2018,4,2018-4-01,0
313910,Madre de Deus de Minas,2018,5,2018-5-01,0
313910,Madre de Deus de Minas,2018,6,2018-6-01,0
313910,Madre de Deus de Minas,2018,7,2018-7-01,0
313910,Madre de Deus de Minas,2018,8,2018-8-01,1
313910,Madre de Deus de Minas,2018,9,2018-9-01,0
